fund_name,proposal_number,rec,vote_cast,sponsor,proxy_card,proxy_contest,proposal,company_name,ticker,cusip,meeting_type,meeting_date,record_date,filer__company_data__company_conformed_name,filer__company_data__central_index_key,filer__company_data__irs_number,filer__company_data__state_of_incorporation,filer__filing_values__form_type,filer__filing_values__sec_act,filer__filing_values__sec_file_number,filer__filing_values__film_number,filer__business_address__street_1,filer__business_address__city,filer__business_address__state,filer__business_address__zip,filer__business_address__business_phone,filer__mail_address__street_1,filer__mail_address__city,filer__mail_address__state,filer__mail_address__zip,filer__former_company__former_conformed_name,filer__former_company__date_of_name_change,filer__former_company_1__former_conformed_name,filer__former_company_1__date_of_name_change,accession__accession_number,accession__conformed_period_of_report,accession__filed_as_of_date,accession__date_as_of_change,accession__effectiveness_date,metadata_fund_name,fund_name_match_score,owner_cik,series_id,series_name,class_contract_id,class_contract_name,class_contract_ticker_symbol
SPDR Dow Jones REIT ETF,1c,For,Against,Management,,False,Elect Director Douglas N. Benham,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1d,For,For,Management,,False,Elect Director Jack Corrigan,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1e,For,For,Management,,False,Elect Director David Goldberg,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1f,For,For,Management,,False,Elect Director Tamara H. Gustavson,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1g,For,For,Management,,False,Elect Director Michelle C. Kerrick,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1h,For,For,Management,,False,Elect Director James H. Kropp,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1i,For,For,Management,,False,Elect Director Lynn C. Swann,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1j,For,For,Management,,False,Elect Director Winifred M. Webb,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1k,For,For,Management,,False,Elect Director Jay Willoughby,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1l,For,For,Management,,False,Elect Director Matthew R. Zaist,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Ratify Ernst & Young LLP as Auditors,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,AMERICAN HOMES 4 RENT,AMH,02665T306,Annual,"MAY 09, 2023","MAR 13, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1a,For,For,Management,,False,"Elect Director George F. Chappelle, Jr.",AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1b,For,For,Management,,False,"Elect Director George J. Alburger, Jr.",AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1c,For,For,Management,,False,Elect Director Kelly H. Barrett,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1d,For,For,Management,,False,Elect Director Robert L. Bass,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1e,For,For,Management,,False,Elect Director Antonio F. Fernandez,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1f,For,For,Management,,False,Elect Director Pamela K. Kohn,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1g,For,For,Management,,False,Elect Director David J. Neithercut,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1h,For,Against,Management,,False,Elect Director Mark R. Patterson,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1i,For,For,Management,,False,Elect Director Andrew P. Power,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,For,Management,,False,Ratify Ernst & Young LLP as Auditors,AMERICOLD REALTY TRUST,COLD,03064D108,Annual,"MAY 16, 2023","MAR 20, 2023",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.1,For,For,Management,,False,Elect Director Terry Considine,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.2,For,For,Management,,False,Elect Director Thomas N. Bohjalian,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.3,For,For,Management,,False,Elect Director Kristin R. Finney-Cooke,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.4,For,For,Management,,False,Elect Director Thomas L. Keltner,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.5,For,For,Management,,False,Elect Director Devin I. Murphy,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.6,For,For,Management,,False,Elect Director Margarita Palau-Hernandez,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.7,For,For,Management,,False,Elect Director John Dinha Rayis,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.8,For,For,Management,,False,Elect Director Ann Sperling,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1.9,For,For,Management,,False,Elect Director Nina A. Tran,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,2,For,For,Management,,False,Ratify Deloitte & Touche LLP as Auditors,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,3,For,For,Management,,False,Advisory Vote to Ratify Named Executive Officers' Compensation,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,4,For,For,Management,,False,Amend Omnibus Stock Plan,APARTMENT INCOME REIT CORP.,AIRC,03750L109,Annual,"DEC 07, 2022","OCT 20, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1Aa,For,For,Management,Management Universal Proxy (White,True,Elect Management Nominee Director Jay Paul Leupp,APARTMENT INVESTMENT AND MANAGEMENT COMPANY,AIV,03748R747,Proxy Contest,"DEC 16, 2022","OCT 26, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
SPDR Dow Jones REIT ETF,1Ba,For,For,Management,Management Universal Proxy (White,True,Elect Management Nominee Director Michael A. Stein,APARTMENT INVESTMENT AND MANAGEMENT COMPANY,AIV,03748R747,Proxy Contest,"DEC 16, 2022","OCT 26, 2022",SPDR SERIES TRUST,0001064642,000000000,MA,N-PX,1940 Act,811-08839,231208715,ONE LINCOLN STREET,BOSTON,MA,02111,617-664-1465,ONE LINCOLN STREET,BOSTON,MA,02111,STREETTRACKS SERIES TRUST,20000925,INDEX EXCHANGE LISTED SECURITIES TRUST,19980622,0001193125-23-221538,20230630,20230825,20230825,20230825,SPDR(R) Dow Jones REIT ETF,97,0001064642,S000006976,SPDR(R) Dow Jones REIT ETF,C000019029,SPDR(R) Dow Jones REIT ETF,RWR
